INFO     | server.py -> receive | received data: {'resource_id': 'P2P.pdf'} |2019-12-13 22:09:27
FATAL    | client.py -> receive | an exception occured and receive is returning empty data!!! |2019-12-13 22:09:27
INFO     | server.py -> send | data sent{'socket_id': '49874', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x1098c7860>} |2019-12-13 22:09:27
FATAL    | peer.py -> connect_to_tracker |  data from tracker: None |2019-12-13 22:09:27
INFO     | server.py -> listen | Listening On 127.0.0.1:13000 |2019-12-13 22:10:37
INFO     | server.py -> listen | Listening On 127.0.0.1:5000 |2019-12-13 22:10:39
INFO     | client.py -> connect | connected to host: 127.0.0.1:13000 |2019-12-13 22:10:39
INFO     | server.py -> accept | new client joined: 49879 |2019-12-13 22:10:39
INFO     | client.py -> send | data sent{'resource_id': 'P2P.pdf'} |2019-12-13 22:10:39
INFO     | tracker.py -> handle_connection | client connected: 49879 |2019-12-13 22:10:39
CRITICAL | client.py ->  | receive[Errno 57] Socket is not connected |2019-12-13 22:10:39
INFO     | server.py -> receive | received data: {'resource_id': 'P2P.pdf'} |2019-12-13 22:10:39
FATAL    | client.py -> receive | an exception occured and receive is returning empty data!!! |2019-12-13 22:10:39
FATAL    | peer.py -> connect_to_tracker |  data from tracker: None |2019-12-13 22:10:39
INFO     | server.py -> send | data sent{'socket_id': '49879', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x109fa8f98>} |2019-12-13 22:10:39
INFO     | server.py -> listen | Listening On 127.0.0.1:5000 |2019-12-13 22:12:54
INFO     | client.py -> connect | connected to host: 127.0.0.1:13000 |2019-12-13 22:12:54
INFO     | server.py -> accept | new client joined: 49901 |2019-12-13 22:12:54
INFO     | tracker.py -> handle_connection | client connected: 49901 |2019-12-13 22:12:54
INFO     | client.py -> send | data sent{'resource_id': 'P2P.pdf'} |2019-12-13 22:12:54
INFO     | server.py -> receive | received data: {'resource_id': 'P2P.pdf'} |2019-12-13 22:12:54
CRITICAL | client.py ->  | receive[Errno 57] Socket is not connected |2019-12-13 22:12:54
FATAL    | client.py -> receive | an exception occured and receive is returning empty data!!! |2019-12-13 22:12:54
INFO     | server.py -> send | data sent{'socket_id': '49901', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x109fa8f98>} |2019-12-13 22:12:54
INFO     | server.py -> listen | Listening On 127.0.0.1:5000 |2019-12-13 22:20:29
INFO     | client.py -> connect | connected to host: 127.0.0.1:13000 |2019-12-13 22:20:29
INFO     | client.py -> send | data sent{'resource_id': 'P2P.pdf'} |2019-12-13 22:20:29
CRITICAL | client.py ->  | receive[Errno 57] Socket is not connected |2019-12-13 22:20:29
INFO     | server.py -> accept | new client joined: 49944 |2019-12-13 22:20:29
INFO     | tracker.py -> handle_connection | client connected: 49944 |2019-12-13 22:20:29
INFO     | server.py -> receive | received data: {'resource_id': 'P2P.pdf'} |2019-12-13 22:20:29
INFO     | server.py -> send | data sent{'socket_id': '49944', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x109fa8f98>} |2019-12-13 22:20:29
INFO     | server.py -> listen | Listening On 127.0.0.1:5000 |2019-12-13 22:23:31
INFO     | client.py -> connect | connected to host: 127.0.0.1:13000 |2019-12-13 22:23:31
INFO     | server.py -> accept | new client joined: 49956 |2019-12-13 22:23:31
INFO     | tracker.py -> handle_connection | client connected: 49956 |2019-12-13 22:23:31
INFO     | client.py -> send | data sent{'resource_id': 'P2P.pdf'} |2019-12-13 22:23:31
INFO     | server.py -> receive | received data: {'resource_id': 'P2P.pdf'} |2019-12-13 22:23:31
CRITICAL | client.py ->  | receive[Errno 57] Socket is not connected |2019-12-13 22:23:31
INFO     | server.py -> send | data sent{'socket_id': '49956', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x109fa8f98>} |2019-12-13 22:23:31
INFO     | server.py -> listen | Listening On 127.0.0.1:5000 |2019-12-13 22:24:11
INFO     | client.py -> connect | connected to host: 127.0.0.1:13000 |2019-12-13 22:24:11
INFO     | server.py -> accept | new client joined: 49959 |2019-12-13 22:24:11
INFO     | tracker.py -> handle_connection | client connected: 49959 |2019-12-13 22:24:11
INFO     | client.py -> send | data sent{'resource_id': 'P2P.pdf'} |2019-12-13 22:24:11
CRITICAL | client.py ->  | receive[Errno 57] Socket is not connected |2019-12-13 22:24:11
INFO     | server.py -> receive | received data: {'resource_id': 'P2P.pdf'} |2019-12-13 22:24:11
FATAL    | peer.py -> connect_to_tracker |  data from tracker: None'NoneType' object is not subscriptable |2019-12-13 22:24:11
INFO     | server.py -> send | data sent{'socket_id': '49959', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x109fa8f98>} |2019-12-13 22:24:11
INFO     | server.py -> listen | Listening On 127.0.0.1:5000 |2019-12-13 22:24:33
INFO     | client.py -> connect | connected to host: 127.0.0.1:13000 |2019-12-13 22:24:33
INFO     | server.py -> accept | new client joined: 49961 |2019-12-13 22:24:33
INFO     | tracker.py -> handle_connection | client connected: 49961 |2019-12-13 22:24:33
INFO     | client.py -> send | data sent{'resource_id': 'P2P.pdf'} |2019-12-13 22:24:33
INFO     | server.py -> receive | received data: {'resource_id': 'P2P.pdf'} |2019-12-13 22:24:33
CRITICAL | client.py ->  | receive[Errno 57] Socket is not connected |2019-12-13 22:24:33
INFO     | server.py -> send | data sent{'socket_id': '49961', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x109fa8f98>} |2019-12-13 22:24:33
FATAL    | peer.py -> connect_to_tracker |  data from tracker: None'NoneType' object is not subscriptable |2019-12-13 22:24:33
INFO     | server.py -> listen | Listening On 127.0.0.1:5000 |2019-12-13 22:27:50
INFO     | client.py -> connect | connected to host: 127.0.0.1:13000 |2019-12-13 22:27:50
INFO     | server.py -> accept | new client joined: 49971 |2019-12-13 22:27:50
INFO     | tracker.py -> handle_connection | client connected: 49971 |2019-12-13 22:27:50
INFO     | client.py -> send | data sent{'resource_id': 'P2P.pdf'} |2019-12-13 22:27:50
INFO     | server.py -> receive | received data: {'resource_id': 'P2P.pdf'} |2019-12-13 22:27:50
INFO     | server.py -> send | data sent{'socket_id': '49971', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x109fa8f98>} |2019-12-13 22:27:50
INFO     | client.py -> receive | received data: {'socket_id': '49971', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x10a094be0>} |2019-12-13 22:27:50
INFO     | server.py -> listen | Listening On 127.0.0.1:13000 |2019-12-13 22:28:08
INFO     | server.py -> listen | Listening On 127.0.0.1:5000 |2019-12-13 22:28:11
INFO     | client.py -> connect | connected to host: 127.0.0.1:13000 |2019-12-13 22:28:11
INFO     | server.py -> accept | new client joined: 49973 |2019-12-13 22:28:11
INFO     | client.py -> send | data sent{'resource_id': 'P2P.pdf'} |2019-12-13 22:28:11
INFO     | tracker.py -> handle_connection | client connected: 49973 |2019-12-13 22:28:11
INFO     | server.py -> receive | received data: {'resource_id': 'P2P.pdf'} |2019-12-13 22:28:11
INFO     | server.py -> send | data sent{'socket_id': '49973', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x10b291f60>} |2019-12-13 22:28:11
INFO     | client.py -> receive | received data: {'socket_id': '49973', 'my_ip': '127.0.0.1', 'swarm': <swarm.Swarm object at 0x10efb6748>} |2019-12-13 22:28:11
